15,2.5,9,7,22,45
15,3,6,5,10,15
15,3,6,5,10,30
15,3,6,5,10,45
15,3,6,5,16,30
15,3,6,5,16,45
15,3,6,5,22,30
15,3,6,5,22,45
15,3,6,6,10,15
15,3,6,6,10,30
15,3,6,6,10,45
15,3,6,6,16,30
15,3,6,6,16,45
15,3,6,6,22,30
15,3,6,6,22,45
15,3,6,7,10,15
15,3,6,7,10,30
15,3,6,7,10,45
15,3,6,7,16,30
15,3,6,7,16,45
15,3,6,7,22,30
15,3,6,7,22,45
15,3,7.5,5,10,15
15,3,7.5,5,10,30
15,3,7.5,5,10,45
15,3,7.5,5,16,30
15,3,7.5,5,16,45
15,3,7.5,5,22,30
15,3,7.5,5,22,45
15,3,7.5,6,10,15
15,3,7.5,6,10,30
15,3,7.5,6,10,45
15,3,7.5,6,16,30
15,3,7.5,6,16,45
15,3,7.5,6,22,30
15,3,7.5,6,22,45
15,3,7.5,7,10,15
15,3,7.5,7,10,30
15,3,7.5,7,10,45
15,3,7.5,7,16,30
15,3,7.5,7,16,45
15,3,7.5,7,22,30
15,3,7.5,7,22,45
15,3,9,5,10,15
15,3,9,5,10,30
15,3,9,5,10,45
15,3,9,5,16,30
15,3,9,5,16,45
15,3,9,5,22,30
15,3,9,5,22,45
15,3,9,6,10,15
15,3,9,6,10,30
15,3,9,6,10,45
15,3,9,6,16,30
15,3,9,6,16,45
15,3,9,6,22,30
15,3,9,6,22,45
15,3,9,7,10,15
15,3,9,7,10,30
15,3,9,7,10,45
15,3,9,7,16,30
15,3,9,7,16,45
15,3,9,7,22,30
15,3,9,7,22,45
18.5,2,6,5,10,15
18.5,2,6,5,10,30
18.5,2,6,5,10,45
18.5,2,6,5,16,30
18.5,2,6,5,16,45
18.5,2,6,5,22,30
18.5,2,6,5,22,45
18.5,2,6,6,10,15
18.5,2,6,6,10,30
18.5,2,6,6,10,45
18.5,2,6,6,16,30
18.5,2,6,6,16,45
18.5,2,6,6,22,30
18.5,2,6,6,22,45
18.5,2,6,7,10,15
18.5,2,6,7,10,30
18.5,2,6,7,10,45
18.5,2,6,7,16,30
18.5,2,6,7,16,45
18.5,2,6,7,22,30
18.5,2,6,7,22,45
18.5,2,7.5,5,10,15
18.5,2,7.5,5,10,30
18.5,2,7.5,5,10,45
18.5,2,7.5,5,16,30
18.5,2,7.5,5,16,45
18.5,2,7.5,5,22,30
18.5,2,7.5,5,22,45
18.5,2,7.5,6,10,15
18.5,2,7.5,6,10,30
18.5,2,7.5,6,10,45
18.5,2,7.5,6,16,30
18.5,2,7.5,6,16,45
18.5,2,7.5,6,22,30
18.5,2,7.5,6,22,45
18.5,2,7.5,7,10,15
18.5,2,7.5,7,10,30
18.5,2,7.5,7,10,45
18.5,2,7.5,7,16,30
18.5,2,7.5,7,16,45
18.5,2,7.5,7,22,30
18.5,2,7.5,7,22,45
18.5,2,9,5,10,15
18.5,2,9,5,10,30
18.5,2,9,5,10,45
18.5,2,9,5,16,30
18.5,2,9,5,16,45
18.5,2,9,5,22,30
18.5,2,9,5,22,45
18.5,2,9,6,10,15
18.5,2,9,6,10,30
18.5,2,9,6,10,45
18.5,2,9,6,16,30
18.5,2,9,6,16,45
18.5,2,9,6,22,30
18.5,2,9,6,22,45
18.5,2,9,7,10,15
18.5,2,9,7,10,30
18.5,2,9,7,10,45
18.5,2,9,7,16,30
18.5,2,9,7,16,45
18.5,2,9,7,22,30
18.5,2,9,7,22,45
18.5,2.5,6,5,10,15
18.5,2.5,6,5,10,30
18.5,2.5,6,5,10,45
18.5,2.5,6,5,16,30
18.5,2.5,6,5,16,45
18.5,2.5,6,5,22,30
18.5,2.5,6,5,22,45
18.5,2.5,6,6,10,15
18.5,2.5,6,6,10,30
18.5,2.5,6,6,10,45
18.5,2.5,6,6,16,30
18.5,2.5,6,6,16,45
18.5,2.5,6,6,22,30
18.5,2.5,6,6,22,45
18.5,2.5,6,7,10,15
18.5,2.5,6,7,10,30
18.5,2.5,6,7,10,45
18.5,2.5,6,7,16,30
18.5,2.5,6,7,16,45
18.5,2.5,6,7,22,30
18.5,2.5,6,7,22,45
18.5,2.5,7.5,5,10,15
18.5,2.5,7.5,5,10,30
18.5,2.5,7.5,5,10,45
18.5,2.5,7.5,5,16,30
18.5,2.5,7.5,5,16,45
18.5,2.5,7.5,5,22,30
18.5,2.5,7.5,5,22,45
18.5,2.5,7.5,6,10,15
18.5,2.5,7.5,6,10,30
18.5,2.5,7.5,6,10,45
18.5,2.5,7.5,6,16,30
18.5,2.5,7.5,6,16,45
18.5,2.5,7.5,6,22,30
18.5,2.5,7.5,6,22,45
18.5,2.5,7.5,7,10,15
18.5,2.5,7.5,7,10,30
18.5,2.5,7.5,7,10,45
18.5,2.5,7.5,7,16,30
18.5,2.5,7.5,7,16,45
18.5,2.5,7.5,7,22,30
18.5,2.5,7.5,7,22,45
18.5,2.5,9,5,10,15
18.5,2.5,9,5,10,30
18.5,2.5,9,5,10,45
18.5,2.5,9,5,16,30
18.5,2.5,9,5,16,45
18.5,2.5,9,5,22,30
18.5,2.5,9,5,22,45
18.5,2.5,9,6,10,15
18.5,2.5,9,6,10,30
18.5,2.5,9,6,10,45
18.5,2.5,9,6,16,30
18.5,2.5,9,6,16,45
18.5,2.5,9,6,22,30
18.5,2.5,9,6,22,45
18.5,2.5,9,7,10,15
18.5,2.5,9,7,10,30
18.5,2.5,9,7,10,45
18.5,2.5,9,7,16,30
18.5,2.5,9,7,16,45
18.5,2.5,9,7,22,30
18.5,2.5,9,7,22,45
18.5,3,6,5,10,15
18.5,3,6,5,10,30
18.5,3,6,5,10,45
18.5,3,6,5,16,30
18.5,3,6,5,16,45
18.5,3,6,5,22,30
18.5,3,6,5,22,45
18.5,3,6,6,10,15
18.5,3,6,6,10,30
18.5,3,6,6,10,45
18.5,3,6,6,16,30
18.5,3,6,6,16,45
18.5,3,6,6,22,30
18.5,3,6,6,22,45
18.5,3,6,7,10,15
18.5,3,6,7,10,30
18.5,3,6,7,10,45
18.5,3,6,7,16,30
18.5,3,6,7,16,45
18.5,3,6,7,22,30
18.5,3,6,7,22,45
18.5,3,7.5,5,10,15
18.5,3,7.5,5,10,30
18.5,3,7.5,5,10,45
18.5,3,7.5,5,16,30
18.5,3,7.5,5,16,45
18.5,3,7.5,5,22,30
18.5,3,7.5,5,22,45
18.5,3,7.5,6,10,15
18.5,3,7.5,6,10,30
18.5,3,7.5,6,10,45
18.5,3,7.5,6,16,30
18.5,3,7.5,6,16,45
18.5,3,7.5,6,22,30
18.5,3,7.5,6,22,45
18.5,3,7.5,7,10,15
18.5,3,7.5,7,10,30
18.5,3,7.5,7,10,45
18.5,3,7.5,7,16,30
18.5,3,7.5,7,16,45
18.5,3,7.5,7,22,30
18.5,3,7.5,7,22,45
18.5,3,9,5,10,15
18.5,3,9,5,10,30
18.5,3,9,5,10,45
18.5,3,9,5,16,30
18.5,3,9,5,16,45
18.5,3,9,5,22,30
18.5,3,9,5,22,45
18.5,3,9,6,10,15
18.5,3,9,6,10,30
18.5,3,9,6,10,45
18.5,3,9,6,16,30
18.5,3,9,6,16,45
18.5,3,9,6,22,30
18.5,3,9,6,22,45
18.5,3,9,7,10,15
18.5,3,9,7,10,30
18.5,3,9,7,10,45
18.5,3,9,7,16,30
18.5,3,9,7,16,45
18.5,3,9,7,22,30
18.5,3,9,7,22,45
22,2.25,6,5,10,15
22,2.25,6,5,10,30
22,2.25,6,5,10,45
22,2.25,6,5,16,30
22,2.25,6,5,16,45
22,2.25,6,5,22,30
22,2.25,6,5,22,45
22,2.25,6,6,10,15
22,2.25,6,6,10,30
22,2.25,6,6,10,45
22,2.25,6,6,16,30
22,2.25,6,6,16,45
22,2.25,6,6,22,30
22,2.25,6,6,22,45
22,2.25,6,7,10,15
22,2.25,6,7,10,30
22,2.25,6,7,10,45
22,2.25,6,7,16,30
22,2.25,6,7,16,45
22,2.25,6,7,22,30
22,2.25,6,7,22,45
22,2.25,7.5,5,10,15
22,2.25,7.5,5,10,30
22,2.25,7.5,5,10,45
22,2.25,7.5,5,16,30
22,2.25,7.5,5,16,45
22,2.25,7.5,5,22,30
22,2.25,7.5,5,22,45
22,2.25,7.5,6,10,15
22,2.25,7.5,6,10,30
22,2.25,7.5,6,10,45
22,2.25,7.5,6,16,30
22,2.25,7.5,6,16,45
22,2.25,7.5,6,22,30
22,2.25,7.5,6,22,45
22,2.25,7.5,7,10,15
22,2.25,7.5,7,10,30
22,2.25,7.5,7,10,45
22,2.25,7.5,7,16,30
22,2.25,7.5,7,16,45
22,2.25,7.5,7,22,30
22,2.25,7.5,7,22,45
20,2,9,5,10,15
20,2,9,5,10,30
22,2.25,9,5,10,45
22,2.25,9,5,16,30
22,2.25,9,5,16,45
22,2.25,9,5,22,30
22,2.25,9,5,22,45
20,2,9,6,10,15
20,2,9,6,10,30
20,2,9,6,10,45
20,2,9,6,16,30
20,2,9,6,16,45
20,2,9,6,22,30
20,2,9,6,22,45
20,2,9,7,10,15
20,2,9,7,10,30
20,2,9,7,10,45
20,2,9,7,16,30
20,2,9,7,16,45
20,2,9,7,22,30
20,2,9,7,22,45
22,2.5,6,5,10,15
22,2.5,6,5,10,30
22,2.5,6,5,10,45
22,2.5,6,5,16,30
22,2.5,6,5,16,45
22,2.5,6,5,22,30
22,2.5,6,5,22,45
22,2.5,6,6,10,15
22,2.5,6,6,10,30
22,2.5,6,6,10,45
22,2.5,6,6,16,30
22,2.5,6,6,16,45
22,2.5,6,6,22,30
22,2.5,6,6,22,45
22,2.5,6,7,10,15
22,2.5,6,7,10,30
22,2.5,6,7,10,45
22,2.5,6,7,16,30
22,2.5,6,7,16,45
22,2.5,6,7,22,30
22,2.5,6,7,22,45
22,2.5,7.5,5,10,15
22,2.5,7.5,5,10,30
22,2.5,7.5,5,10,45
22,2.5,7.5,5,16,30
22,2.5,7.5,5,16,45
22,2.5,7.5,5,22,30
22,2.5,7.5,5,22,45
22,2.5,7.5,6,10,15
22,2.5,7.5,6,10,30
22,2.5,7.5,6,10,45
22,2.5,7.5,6,16,30
22,2.5,7.5,6,16,45
22,2.5,7.5,6,22,30
22,2.5,7.5,6,22,45
22,2.5,7.5,7,10,15
22,2.5,7.5,7,10,30
22,2.5,7.5,7,10,45
22,2.5,7.5,7,16,30
22,2.5,7.5,7,16,45
22,2.5,7.5,7,22,30
22,2.5,7.5,7,22,45
20,2.5,9,5,11,15
20,2.5,9,5,10,30
22,2.5,9,5,10,45
22,2.5,9,5,16,30
22,2.5,9,5,16,45
22,2.5,9,5,22,30
22,2.5,9,5,22,45
22,2.5,9,6,10,15
20,2.5,9,6,10,30
22,2.5,9,6,10,45
22,2.5,9,6,16,30
22,2.5,9,6,16,45
22,2.5,9,6,22,30
22,2.5,9,6,22,45
22,2.5,9,7,10,15
20,2.5,9,7,10,30
22,2.5,9,7,10,45
22,2.5,9,7,16,30
22,2.5,9,7,16,45
22,2.5,9,7,22,30
22,2.5,9,7,22,45
22,3,6,5,10,15
22,3,6,5,10,30
22,3,6,5,10,45
22,3,6,5,16,30
22,3,6,5,16,45
22,3,6,5,22,30
22,3,6,5,22,45
22,3,6,6,10,15
22,3,6,6,10,30
22,3,6,6,10,45
22,3,6,6,16,30
22,3,6,6,16,45
22,3,6,6,22,30
22,3,6,6,22,45
22,3,6,7,10,15
22,3,6,7,10,30
22,3,6,7,10,45
22,3,6,7,16,30
22,3,6,7,16,45
22,3,6,7,22,30
22,3,6,7,22,45
22,3,7.5,5,10,15
22,3,7.5,5,10,30
22,3,7.5,5,10,45
22,3,7.5,5,16,30
22,3,7.5,5,16,45
22,3,7.5,5,22,30
22,3,7.5,5,22,45
22,3,7.5,6,10,15
22,3,7.5,6,10,30
22,3,7.5,6,10,45
22,3,7.5,6,16,30
22,3,7.5,6,16,45
22,3,7.5,6,22,30
22,3,7.5,6,22,45
22,3,7.5,7,10,15
22,3,7.5,7,10,30
22,3,7.5,7,10,45
22,3,7.5,7,16,30
22,3,7.5,7,16,45
22,3,7.5,7,22,30
22,3,7.5,7,22,45
20,3,9,5,10,15
20,3,9,5,10,30
22,3,9,5,10,45
22,3,9,5,16,30
22,3,9,5,16,45
22,3,9,5,22,30
22,3,9,5,22,45
20,3,9,6,10,15
20,3,9,6,10,30
22,3,9,6,10,45
22,3,9,6,16,30
22,3,9,6,16,45
22,3,9,6,22,30
22,3,9,6,22,45
20,3,9,7,10,15
20,3,9,7,10,30
22,3,9,7,10,45
22,3,9,7,16,30
22,3,9,7,16,45
22,3,9,7,22,30
22,3,9,7,22,45
15,2,6,5,16,15
15,2,6,5,22,15
15,2,6,6,16,15
15,2,6,6,22,15
15,2,6,7,16,15
15,2,6,7,22,15
15,2,7.5,5,16,15
15,2,7.5,5,22,15
15,2,7.5,6,16,15
15,2,7.5,6,22,15
15,2,7.5,7,16,15
15,2,7.5,7,22,15
15,2,9,5,16,15
15,2,9,5,22,15
15,2,9,6,16,15
15,2,9,6,22,15
15,2,9,7,16,15
15,2,9,7,22,15
15,2.5,6,5,16,15
15,2.5,6,5,22,15
15,2.5,6,6,16,15
15,2.5,6,6,22,15
15,2.5,6,7,16,15
15,2.5,6,7,22,15
15,2.5,7.5,5,16,15
15,2.5,7.5,5,22,15
15,2.5,7.5,6,16,15
15,2.5,7.5,6,22,15
15,2.5,7.5,7,16,15
15,2.5,7.5,7,22,15
15,2.5,9,5,16,15
15,2.5,9,5,22,15
15,2.5,9,6,16,15
15,2.5,9,6,22,15
15,2.5,9,7,16,15
15,2.5,9,7,22,15
15,3,6,5,16,15
15,3,6,5,22,15
15,3,6,6,16,15
15,3,6,6,22,15
15,3,6,7,16,15
15,3,6,7,22,15
15,3,7.5,5,16,15
15,3,7.5,5,22,15
15,3,7.5,6,16,15
15,3,7.5,6,22,15
15,3,7.5,7,16,15
15,3,7.5,7,22,15
15,3,9,5,16,15
15,3,9,5,22,15
15,3,9,6,16,15
15,3,9,6,22,15
15,3,9,7,16,15
15,3,9,7,22,15
18.5,2,6,5,16,15
18.5,2,6,5,22,15
18.5,2,6,6,16,15
18.5,2,6,6,22,15
18.5,2,6,7,16,15
18.5,2,6,7,22,15
18.5,2,7.5,5,16,15
18.5,2,7.5,5,22,15
18.5,2,7.5,6,16,15
18.5,2,7.5,6,22,15
18.5,2,7.5,7,16,15
18.5,2,7.5,7,22,15
18.5,2,9,5,16,15
18.5,2,9,5,22,15
18.5,2,9,6,16,15
18.5,2,9,6,22,15
18.5,2,9,7,16,15
18.5,2,9,7,22,15
18.5,2.5,6,5,16,15
18.5,2.5,6,5,22,15
18.5,2.5,6,6,16,15
18.5,2.5,6,6,22,15
18.5,2.5,6,7,16,15
18.5,2.5,6,7,22,15
18.5,2.5,7.5,5,16,15
18.5,2.5,7.5,5,22,15
18.5,2.5,7.5,6,16,15
18.5,2.5,7.5,6,22,15
18.5,2.5,7.5,7,16,15
18.5,2.5,7.5,7,22,15
18.5,2.5,9,5,16,15
18.5,2.5,9,5,22,15
18.5,2.5,9,6,16,15
18.5,2.5,9,6,22,15
18.5,2.5,9,7,16,15
18.5,2.5,9,7,22,15
18.5,3,6,5,16,15
18.5,3,6,5,22,15
18.5,3,6,6,16,15
18.5,3,6,6,22,15
18.5,3,6,7,16,15
18.5,3,6,7,22,15
18.5,3,7.5,5,16,15
18.5,3,7.5,5,22,15
18.5,3,7.5,6,16,15
18.5,3,7.5,6,22,15
18.5,3,7.5,7,16,15
18.5,3,7.5,7,22,15
18.5,3,9,5,16,15
18.5,3,9,5,22,15
18.5,3,9,6,16,15
18.5,3,9,6,22,15
18.5,3,9,7,16,15
18.5,3,9,7,22,15
20,2,6,5,16,15
20,2,6,5,22,15
20,2,6,6,16,15
20,2,6,6,22,15
20,2,6,7,16,15
20,2,6,7,22,15
20,2,7.5,5,16,15
20,2,7.5,5,22,15
20,2,7.5,6,16,15
20,2,7.5,6,22,15
20,2,7.5,7,16,15
20,2,7.5,7,22,15
20,2,9,5,16,15
20,2,9,5,22,15
20,2,9,6,16,15
20,2,9,6,22,15
20,2,9,7,16,15
20,2,9,7,22,15
22,2.5,6,5,16,15
22,2.5,6,5,22,15
22,2.5,6,6,16,15
22,2.5,6,6,22,15
22,2.5,6,7,16,15
22,2.5,6,7,22,15
22,2.5,7.5,5,16,15
22,2.5,7.5,5,22,15
22,2.5,7.5,6,16,15
22,2.5,7.5,6,22,15
22,2.5,7.5,7,16,15
22,2.5,7.5,7,22,15
22,2.5,9,5,16,15
22,2.5,9,5,22,15
22,2.5,9,6,16,15
22,2.5,9,6,22,15
22,2.5,9,7,16,15
22,2.5,9,7,22,15
22,3,6,5,16,15
22,3,6,5,22,15
22,3,6,6,16,15
22,3,6,6,22,15
22,3,6,7,16,15
22,3,6,7,22,15
22,3,7.5,5,16,15
22,3,7.5,5,22,15
22,3,7.5,6,16,15
22,3,7.5,6,22,15
22,3,7.5,7,16,15
22,3,7.5,7,22,15
22,3,9,5,16,15
22,3,9,5,22,15
22,3,9,6,16,15
22,3,9,6,22,15
22,3,9,7,16,15
22,3,9,7,22,15
16.49705212,2.235345781,6.869059038,6,18.74589169,37.72680277
19.97336718,2.202089588,6.817531407,6,12.94724504,37.27719552
16.84362071,2.830998414,8.26598591,6,12.73328235,38.10529985
16.42891766,2.245765532,8.223721542,6,11.95438951,37.48897572
17.26468295,2.250037165,8.127879428,6,13.1889055,21.9863432
20.57342066,2.785006571,6.601880841,6,13.15305871,37.6723415
20.33603405,2.788176373,8.402402107,6,18.52225414,37.76259341
20.06356855,2.846170167,8.298605759,6,18.80131349,22.63072908
16.41370796,2.252723805,6.822074854,6,18.34801126,21.8198815
16.59713335,2.76220863,6.587198542,6,19.50237182,38.39518065
16.77965009,2.465617253,8.275951674,6,19.1767421,37.31733491
20.17436149,2.883801521,6.666181798,6,19.13376357,37.11418664
16.54845466,2.824330731,8.089198333,6,12.6912506,22.51579108
20.47748432,2.324723153,6.734596541,6,19.21792857,37.5187362
20.3648347,2.780021336,6.744052128,6,17.8472535,20.99383818
20.29406614,2.749682467,8.373685743,6,12.95708411,22.71015745
20.32026018,2.8246838,8.28654295,6,12.8901604,38.60381601
16.61555229,2.749440898,7.013993426,6,20.10344596,22.06611745
16.79577705,2.32576842,6.843245035,6,12.78949717,37.44008311
16.71274879,2.965880574,8.303720096,6,18.75714012,21.80468476
19.89654662,2.245301143,6.718757979,6,14.20312613,23.52455408
16.6526844,2.152318103,6.730344951,6,12.97966499,23.54984257
21.99993199,2.001910301,8.248019823,6,18.2036247,22.85327523
17.09717839,2.229354318,8.269353542,6,21.75576551,22.75833437
20.4018734,2.842788831,6.724860203,6,12.27180307,23.91433198
21.78788117,2.223665661,6.682567209,6,19.12340354,19.27910759
16.80580513,2.770568598,6.446166354,6,12.25434654,35.57492213
16.69802012,2.890090921,6.616410965,6,13.74842047,22.15080524
21.69264805,2.232122422,8.411251532,6,12.62862459,37.88743066
19.80896622,2.342441114,8.037563638,6,18.96358619,37.24310143
19.82169572,2.298988411,8.708921812,6,19.36168305,22.44242391
20.99341822,2.229742497,8.482843267,6,12.28063688,23.47316555
19.51066571,2.28097193,7.462768439,6,19.26479302,22.14241466
16.84370625,2.073392675,8.7007587,6,18.99672883,37.29869508
17.05493477,2.816121917,8.100969814,6,21.69647316,37.87105775
16.54877223,2.63613907,8.283364059,6,21.91878209,22.27082016
21.83285797,2.050278009,8.120889272,6,18.59947787,36.98867496
21.84578506,2.010692077,6.307094768,6,12.68833668,22.45629983
18.98111796,2.405412866,8.305048611,6,13.65682765,37.29690883
16.71214261,2.762908298,8.727824816,6,18.37865132,44.92413088
21.91279529,2.0433635,6.69441567,6,10.02808399,37.45543587
15.76924097,2.188747693,8.269900015,6,18.8763525,15.32135611
21.97567259,2.015054995,6.844839037,6,20.38559385,39.40828189
21.0011453,2.0021976,6.822209852,6,20.28301605,27.83331531
16.61154852,2.5114031,6.351395307,6,13.06838585,20.67342173
15.0427296,2.728432757,8.167451428,6,17.42439398,36.97025653
16.14701496,2.749619947,6.020376966,6,17.53347368,21.5530789
16.70251557,2.184038891,8.437432793,6,17.27103501,25.63609829
21.04670374,2.000382893,7.510554929,6,13.36351263,23.40159842
20.27953215,2.306084024,8.944363067,6,18.99569663,44.02277161
16.8867529,2.285855649,6.823099072,5,12.96912503,23.07373758
16.49705212,2.235345781,6.869059038,5,18.74589169,37.72680277
19.97336718,2.202089588,6.817531407,5,12.94724504,37.27719552
16.84362071,2.830998414,8.26598591,5,12.73328235,38.10529985
16.42891766,2.245765532,8.223721542,5,11.95438951,37.48897572
20.57342066,2.785006571,6.601880841,5,13.15305871,37.6723415
20.33603405,2.788176373,8.402402107,5,18.52225414,37.76259341
20.06356855,2.846170167,8.298605759,5,18.80131349,22.63072908
16.59713335,2.76220863,6.587198542,5,19.50237182,38.39518065
20.33677872,2.052144962,8.320503815,5,18.8736621,37.81230824
16.77965009,2.465617253,8.275951674,5,19.1767421,37.31733491
19.64037643,2.79212775,8.168429884,5,13.07325532,22.07056559
20.17436149,2.883801521,6.666181798,5,19.13376357,37.11418664
17.51452511,2.187630199,6.742841817,5,19.12989587,22.69498982
17.30363477,2.34146096,8.246428883,5,13.06824122,22.17885382
20.47748432,2.324723153,6.734596541,5,19.21792857,37.5187362
16.27936578,2.754580839,6.847083067,5,13.91935154,22.81306107
20.3648347,2.780021336,6.744052128,5,17.8472535,20.99383818
20.32026018,2.8246838,8.28654295,5,12.8901604,38.60381601
16.61555229,2.749440898,7.013993426,5,20.10344596,22.06611745
16.79577705,2.32576842,6.843245035,5,12.78949717,37.44008311
16.71274879,2.965880574,8.303720096,5,18.75714012,21.80468476
19.97773643,2.212290712,8.296799849,5,13.65051446,37.30054387
20.08648902,2.427679279,6.76222028,5,13.02393772,24.07382005
21.99993199,2.001910301,8.248019823,5,18.2036247,22.85327523
17.09717839,2.229354318,8.269353542,5,21.75576551,22.75833437
20.76100384,2.268344779,6.623491209,5,18.91350752,19.69985571
16.30014491,2.796962251,8.287517094,5,12.30010888,20.67619968
16.80580513,2.770568598,6.446166354,5,12.25434654,35.57492213
19.82169572,2.298988411,8.708921812,5,19.36168305,22.44242391
21.66280807,2.805338789,6.772932628,5,12.84795495,24.04060135
20.35641922,2.340048103,8.179328858,5,13.09499497,21.94104393
21.84578506,2.010692077,6.307094768,5,12.68833668,22.45629983
16.84370625,2.073392675,8.7007587,5,18.99672883,37.29869508
17.05493477,2.816121917,8.100969814,5,21.69647316,37.87105775
16.54877223,2.63613907,8.283364059,5,21.91878209,22.27082016
16.71214261,2.762908298,8.727824816,5,18.37865132,44.92413088
16.71214261,2.762908298,8.727824816,5,18.37865132,44.92413088
16.98707265,2.046953818,8.285189593,5,16.2444613,22.21452974
21.0011453,2.0021976,6.822209852,5,20.28301605,27.83331531
21.91279529,2.0433635,6.69441567,5,10.02808399,37.45543587
20.3878932,2.508482011,7.714165638,5,19.50236652,22.98747906
21.97567259,2.015054995,6.844839037,5,20.38559385,39.40828189
21.86298926,2.010838347,8.042785835,5,13.09017077,42.6847223
19.68528109,2.450772969,8.261667541,5,19.24896631,32.98122396
15.0427296,2.728432757,8.167451428,5,17.42439398,36.97025653
16.14701496,2.749619947,6.020376966,5,17.53347368,21.5530789
21.90471229,2.720914991,8.486723882,5,11.0024853,15.76357548
15.76924097,2.188747693,8.269900015,5,18.8763525,15.32135611
21.04670374,2.000382893,7.510554929,5,13.36351263,23.40159842
16.8867529,2.285855649,6.823099072,7,12.96912503,23.07373758
16.49705212,2.235345781,6.869059038,7,18.74589169,37.72680277
19.97336718,2.202089588,6.817531407,7,12.94724504,37.27719552
16.84362071,2.830998414,8.26598591,7,12.73328235,38.10529985
16.42891766,2.245765532,8.223721542,7,11.95438951,37.48897572
20.57342066,2.785006571,6.601880841,7,13.15305871,37.6723415
20.33603405,2.788176373,8.402402107,7,18.52225414,37.76259341
20.06356855,2.846170167,8.298605759,7,18.80131349,22.63072908
16.59713335,2.76220863,6.587198542,7,19.50237182,38.39518065
16.77965009,2.465617253,8.275951674,7,19.1767421,37.31733491
20.35641922,2.340048103,8.179328858,7,13.09499497,21.94104393
20.17436149,2.883801521,6.666181798,7,19.13376357,37.11418664
17.51452511,2.187630199,6.742841817,7,19.12989587,22.69498982
16.83961933,2.206188766,8.199612288,7,18.21184859,23.60343776
16.54845466,2.824330731,8.089198333,7,12.6912506,22.51579108
